|business_address|business_name|city|geo_coordinates|id|license_expiration|license_num|license_type|state|zip_code
879|75 Windsor Ave|Thralls Auto Sales Llc|Vernon Rockville|[{'type': 'Point', 'coordinates': [-72.474613, 41.8648]}]|row-2kvb-as9f~q4ci|2022-08-31T00:00:00|U7436|Used Dealer|Ct|06066
880|1075 Newfield St|Rt 3 Auto Mall Llc|Middletown|[{'type': 'Point', 'coordinates': [-72.675165, 41.58797100000001]}]|row-pm8r~4afc~j7sw|2023-05-31T00:00:00|U8883|Used Dealer|Ct|06457-1817
881|195 Dekoven Drive|Boomer Mc Cloud|Middletown|[{'type': 'Point', 'coordinates': [-72.646675, 41.560687]}]|row-swvw-6g5z-th92|2023-01-31T00:00:00|R6222|General Repairer|Ct|06457
882|660-668 S Main St|Key Acquisitions Llc|Middletown|[{'type': 'Point', 'coordinates': [-72.653734, 41.539037]}]|row-epmp~svst.xiw2|2023-01-31T00:00:00|N2726|New Dealer|Ct|06457
883|121 Frontage Rd|Dba Carmax|East Haven|[{'type': 'Point', 'coordinates': [-72.884361, 41.287994]}]|row-zr4t~qnbe~nn8p|2023-01-31T00:00:00|U7219|Used Dealer|Ct|06512-2110
884|121 Frontage Rd|Dba Carmax The Auto Superstore|East Haven|[{'type': 'Point', 'coordinates': [-72.884361, 41.287994]}]|row-w9qy.hqti~fb9k|2023-01-31T00:00:00|U7219|Used Dealer|Ct|06512-2110
885|14-10 Frontage Rd , 111 Kimberly Ave|Dba Sound Automotive|East Haven||row-r9gd-tq6i-896u|2023-11-30T00:00:00|U8101|Used Dealer|Ct|06512
886|85 Kensington Ave|Pelletiers Auto Center Llc|Meriden|[{'type': 'Point', 'coordinates': [-72.796265, 41.549604]}]|row-7vzr-bxj2-nthz|2022-09-30T00:00:00|U8431|Used Dealer|Ct|06451-2011
887|213 Colony St|Rc Automotive Service|Meriden|[{'type': 'Point', 'coordinates': [-72.799028, 41.543543]}]|row-tnm3.zqsz-h8b4|2023-10-31T00:00:00|R6302|General Repairer|Ct|06451-3228
888|171 S Broad St|House Of Cars Ct Llc|Meriden|[{'type': 'Point', 'coordinates': [-72.803784, 41.517496]}]|row-pwrf-kwww.65aa|2023-06-30T00:00:00|U8719|Used Dealer|Ct|06450-6523
889|1504 Route 12|Ledyard Auto Llc|Gales Ferry|[{'type': 'Point', 'coordinates': [-72.073657, 41.409094]}]|row-emx9-ngyf-myxv|2022-02-28T00:00:00|U7635|Used Dealer|Ct|06335
890|884 Long Cove Rd|Robert C Derda|Gales Ferry|[{'type': 'Point', 'coordinates': [-72.062441, 41.42119]}]|row-czge.hqis~ubnv|2023-09-30T00:00:00|U4583|Used Dealer|Ct|06335-1916
891|1633 Main St North|Import Auto Sales Llc|Woodbury|[{'type': 'Point', 'coordinates': [-73.169007, 41.595358]}]|row-pag7-vgbu.iwbj|2023-02-28T00:00:00|U8862|Used Dealer|Ct|06798
892|5 Hawthorne Ave|Kevin Lee|Derby|[{'type': 'Point', 'coordinates': [-73.09243, 41.323835]}]|row-6e3k~5a3i.n5ak|2022-03-31T00:00:00|U6161|Used Dealer|Ct|06418-1101
893|340 Derby Ave|Max Automotive Llc|Derby|[{'type': 'Point', 'coordinates': [-73.078805, 41.328941]}]|row-cug4-vfxc-mfh2|2022-09-30T00:00:00|R7585|General Repairer|Ct|06418-2014
894|394 N Main St|Northeast Auto And Truck Inc|Marlborough|[{'type': 'Point', 'coordinates': [-72.484796, 41.64865]}]|row-u3sv~t7zd.3ekq|2022-06-30T00:00:00|U5496|Used Dealer|Ct|06447-1346
895|24 Hodge Rd|Special Truck Equip Co Inc|Marlborough|[{'type': 'Point', 'coordinates': [-72.483608, 41.645312]}]|row-7hwq-mv2p-qec5|2023-10-31T00:00:00|U4601|Used Dealer|Ct|06447-1304
896|180 Roberts St|Dba Equipment Specialists|East Hartford|[{'type': 'Point', 'coordinates': [-72.613901, 41.771148]}]|row-vvu3~ys3f~467f|2022-05-31T00:00:00|U8806|Used Dealer|Ct|06108-3609
897|195 Silver Ln|Strongs Alignment Service Inc|East Hartford|[{'type': 'Point', 'coordinates': [-72.635726, 41.761586]}]|row-gvgh~78nb-r64h|2023-08-31T00:00:00|U1072|Used Dealer|Ct|06118-1031
898|500 Brookfield St|Conn St Dept Education Ai Rince Rvt|Hartford|[{'type': 'Point', 'coordinates': [-72.707771, 41.742025]}]|row-y92r~2eep-6v4s|2023-02-28T00:00:00|R0884|General Repairer|Ct|06106-3709
899|241 B 1 Ledyard St|Obaras Classic Coach Llc|Hartford|[{'type': 'Point', 'coordinates': [-72.669528, 41.742065]}]|row-yk4m.i7tj.7k88|2023-05-31T00:00:00|U6015|Used Dealer|Ct|06114
900|71 W Service Rd|Liberty Leasing Inc|Hartford|[{'type': 'Point', 'coordinates': [-72.659961, 41.785593]}]|row-ej45-4wzn~7ck8|2022-03-31T00:00:00|O5944|Leasing License|Ct|06120-1524
901|131 Marlborough St|Portland Automotive Inc|Portland|[{'type': 'Point', 'coordinates': [-72.635135, 41.570784]}]|row-npsi-phyj~t8ph|2022-09-30T00:00:00|U4813|Used Dealer|Ct|06480-1830
902|444A Portland Cobalt Rd|Carini Carrozzeria Llc|Portland|[{'type': 'Point', 'coordinates': [-72.623817, 41.569155]}]|row-pm7u-defi~yjpe|2022-04-30T00:00:00|U6482|Used Dealer|Ct|06480
903|89 Harding St|Kensington Auto Service Ltd|Kensington|[{'type': 'Point', 'coordinates': [-72.767847, 41.637545]}]|row-7ud8-7bzx-b9dz|2023-11-30T00:00:00|U7596|Used Dealer|Ct|06037-1308
904|1114 Farmington Ave|Kensington Welding & Trailr Co|Kensington|[{'type': 'Point', 'coordinates': [-72.758417, 41.629741]}]|row-3tk4-neuy-dra7|2022-06-30T00:00:00|M0595|Manufacturer License|Ct|06037-2245
905|810 Access Rd|Frank J Bodnar Jr|Stratford|[{'type': 'Point', 'coordinates': [-73.138938, 41.167585]}]|row-f54y-yunv-t2p6|2023-06-30T00:00:00|U5662|Used Dealer|Ct|06615
906|345 Ferry Blvd|Schocks Auto Body Inc|Stratford|[{'type': 'Point', 'coordinates': [-73.122041, 41.195525]}]|row-s397-w5xd~t4v5|2023-03-31T00:00:00|U1567|Used Dealer|Ct|06615-6009
907|343-345 Main St|Best Auto Sales Llc|Manchester|[{'type': 'Point', 'coordinates': [-72.522114, 41.781192]}]|row-aqe6~tvgu-y9mz|2022-12-31T00:00:00|U8241|Used Dealer|Ct|06040
908|917 Center St|Charlies Service Station Inc|Manchester|[{'type': 'Point', 'coordinates': [-72.560793, 41.780481]}]|row-xdp9-mjwt-t5f3|2023-06-30T00:00:00|L2239|Limited Repairer|Ct|06040-2752
909|1182 Whitney Ave|Sheas Service Center|Hamden|[{'type': 'Point', 'coordinates': [-72.912121, 41.344236]}]|row-hdzb~kck8-c2hv|2023-09-30T00:00:00|U0946|Used Dealer|Ct|06517-2857
910|991 Dixwell Ave|Automotive 7 Corp|Hamden|[{'type': 'Point', 'coordinates': [-72.935184, 41.340323]}]|row-r4dh.xajs~tbxu|2022-01-31T00:00:00|R7675|General Repairer|Ct|06514-4913
911|56 Benton St|Mike Zs Auto|Hamden|[{'type': 'Point', 'coordinates': [-72.898408, 41.331067]}]|row-wj38.p7pc~zba4|2022-10-31T00:00:00|U5830|Used Dealer|Ct|06517-3907
912|360 Gendron Rd|Mobilized Truck And Trailer Service|Plainfield|[{'type': 'Point', 'coordinates': [-71.881557, 41.686323]}]|row-cked-zcg2-8d9p|2022-08-31T00:00:00|R7581|General Repairer|Ct|06374
913|98A Lathrop Rd|Central Volkswagen|Plainfield|[{'type': 'Point', 'coordinates': [-71.91160900000001, 41.66177]}]|row-cp3k.6cxq-cm6g|2023-11-30T00:00:00|N2517|New Dealer|Ct|06374
914|632 Norwich Rd|Dba Patricia Stephen|Plainfield|[{'type': 'Point', 'coordinates': [-71.915143, 41.677564]}]|row-8cpf-irtk-k454|2023-04-30T00:00:00|U1457|Used Dealer|Ct|06374-1729
915|181-200 W Putnam Ave|New Ctry Audi Greenwich|Greenwich|[{'type': 'Point', 'coordinates': [-73.633242, 41.025988]}]|row-4yeg-jx5v~wjvx|2023-08-31T00:00:00|N2286|New Dealer|Ct|06830
916|631 W Putnam Ave|Greenwich Cp|Greenwich|[{'type': 'Point', 'coordinates': [-73.649783, 41.016085]}]|row-j89q~aiya.85ii|2022-03-31T00:00:00|O1956|Leasing License|Ct|06830
917|74 N Water St|Grover C Cunningham Atbdys Inc|Greenwich|[{'type': 'Point', 'coordinates': [-73.656431, 41.006102]}]|row-nq7n-9u3i~s6s2|2022-01-31T00:00:00|R0201|General Repairer|Ct|06830-5834
918|235 Middlesex Tpke|Dba Old Saybrook Hyundai|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.381809, 41.307814]}]|row-stua-igth-xjc6|2022-05-31T00:00:00|N2644|New Dealer|Ct|06475-4209
919|2 Center Rd|Tapia Auto Care Llc|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.41158, 41.286601]}]|row-5c34.sytu.vvfv|2023-02-28T00:00:00|U8676|Used Dealer|Ct|06475-4054
920|255 Middlesex Tpke|Gateway Cdj Llc|Old Saybrook|[{'type': 'Point', 'coordinates': [-72.381809, 41.307814]}]|row-fh3q~i75v~nkaa|2023-09-30T00:00:00|N2512|New Dealer|Ct|06475-4209
921|557 W Main St|Monro Muffler Brake Inc|Norwich|[{'type': 'Point', 'coordinates': [-72.09804, 41.517243]}]|row-axt5-w2mz.9xth|2023-12-31T00:00:00|R5282|General Repairer|Ct|06360-5316
922|410 E Main St|Dba All City Towing|Norwich|[{'type': 'Point', 'coordinates': [-72.067997, 41.523538]}]|row-fasi-kpkj-zqd3|2023-01-31T00:00:00|U8848|Used Dealer|Ct|06360-5921
923|80 N Main St|Father And Son Auto Sales Inc|Norwich|[{'type': 'Point', 'coordinates': [-72.067627, 41.52647]}]|row-6hgi.uvh2-er58|2022-12-31T00:00:00|U8244|Used Dealer|Ct|06360-5937
924|780 Pacific St|Lone Star Repair Service Inc|Stamford|[{'type': 'Point', 'coordinates': [-73.539313, 41.040689]}]|row-7zv2~g5b7-bh4w|2022-05-31T00:00:00|R4735|General Repairer|Ct|06902-7329
925|131 Jefferson St|Minchin Buick Gmc Inc|Stamford|[{'type': 'Point', 'coordinates': [-73.52924, 41.049748]}]|row-9j3f.c2sw~q9j9|2023-02-28T00:00:00|N0365|New Dealer|Ct|06902-5917
926|9 Elm Ct|Shippan Auto Repair Llc|Stamford|[{'type': 'Point', 'coordinates': [-73.528147, 41.051625]}]|row-gkwg-765k~tn2n|2022-12-31T00:00:00|R7361|General Repairer|Ct|06902-5117
927|25A Bernhard Rd|C N Wood Enviro Llc|New Haven|[{'type': 'Point', 'coordinates': [-72.873806, 41.334678]}]|row-9sa9-7icr-u5az|2023-06-30T00:00:00|N2771|New Dealer|Ct|06513
928|441 Columbus Ave|Leon And Oz Car Care|New Haven|[{'type': 'Point', 'coordinates': [-72.940515, 41.297683]}]|row-vnf3-zwyz~ebv4|2023-09-30T00:00:00|R6644|General Repairer|Ct|06511
929|148 Middletown Ave|Exit 8 Motors Inc|New Haven|[{'type': 'Point', 'coordinates': [-72.887471, 41.32218]}]|row-wfrg-3473-7sqi|2023-05-31T00:00:00|U1358|Used Dealer|Ct|06513-2103
930|15 Boyden St|M Sport Motorwerx Llc|Waterbury|[{'type': 'Point', 'coordinates': [-73.050254, 41.588813]}]|row-2nk2-fh38-9enc|2023-06-30T00:00:00|U8712|Used Dealer|Ct|06704-1502
931|31 Homer St|Carmine Auto Sales Llc|Waterbury|[{'type': 'Point', 'coordinates': [-73.047985, 41.585747]}]|row-2bzm-vtky-2gc2|2023-08-31T00:00:00|U8328|Used Dealer|Ct|06704-1725
932|14 Monroe Ave|Technical Repair Automotive|Waterbury|[{'type': 'Point', 'coordinates': [-73.012209, 41.550457]}]|row-xey3.m5q8-4yse|2023-12-31T00:00:00|R0274|General Repairer|Ct|06705-1417
933|59 Pine St|New Canaan Foreign Car Service Inc|New Canaan|[{'type': 'Point', 'coordinates': [-73.497476, 41.144409]}]|row-pbs5-ebg7.9itu|2022-03-31T00:00:00|U0195|Used Dealer|Ct|06840-5409
934|261 Elm St|Karl Chevrolet Co The|New Canaan|[{'type': 'Point', 'coordinates': [-73.499411, 41.145695]}]|row-yfx5-9qur-gi2j|2023-03-31T00:00:00|O0156|Leasing License|Ct|06840-5310
935|19 Vitti St|The Cultivated Collector Llc|New Canaan|[{'type': 'Point', 'coordinates': [-73.489501, 41.148525]}]|row-7jan-e6f2-p8k7|2022-08-31T00:00:00|U8617|Used Dealer|Ct|06840-4824
936|18 Pearl St|Lf And P General Auto Repairs Llc|Norwalk|[{'type': 'Point', 'coordinates': [-73.428184, 41.137806]}]|row-4hzs-2bsp-w7jy|2023-08-31T00:00:00|R7643|General Repairer|Ct|06850-1627
937|11 Church St|Gardella Walter|Norwalk|[{'type': 'Point', 'coordinates': [-73.430423, 41.103271]}]|row-6zcu.gcne-amxc|2023-09-30T00:00:00|U0866|Used Dealer|Ct|06854-2601
938|11 New St|James Fillow|Norwalk|[{'type': 'Point', 'coordinates': [-73.404821, 41.097127]}]|row-8tgh-36fw-m8xd|2024-01-31T00:00:00|R6105|General Repairer|Ct|06855-2312
939|125 East St|Beckmans Auto Center Llc|New Britain|[{'type': 'Point', 'coordinates': [-72.763929, 41.656597]}]|row-7hx4-92d5~tcc3|2022-02-28T00:00:00|U5439|Used Dealer|Ct|06051-3646
940|70 John St|Dba Robert And John Poflitsch|New Britain|[{'type': 'Point', 'coordinates': [-72.771754, 41.663147]}]|row-whkv-hdhe-2kt6|2022-03-31T00:00:00|U0120|Used Dealer|Ct|06051-2725
941|407 409 Broad St|Secor Domestics Llc|New London|[{'type': 'Point', 'coordinates': [-72.114908, 41.363272]}]|row-fkkp-hj7e-gi7y|2022-10-31T00:00:00|N2585|New Dealer|Ct|06320
942|439 Washington Ave|Tire Express|North Haven|[{'type': 'Point', 'coordinates': [-72.842152, 41.411466]}]|row-ypbd~jgpe.s4nx|2022-06-30T00:00:00|U4456|Used Dealer|Ct|06473-1310
943|1224 Old Colony Rd|J And D Auto Sales Llc|Wallingford|[{'type': 'Point', 'coordinates': [-72.816615, 41.505195]}]|row-6d4c.cpgt.bh5b|2022-06-30T00:00:00|U7407|Used Dealer|Ct|06492-1711
944|21 Central Grand Ave|A To Z Used Cars|Wallingford|[{'type': 'Point', 'coordinates': [-72.821573, 41.469573]}]|row-ug9w-aa8t-tgws|2023-02-28T00:00:00|U7674|Used Dealer|Ct|06492
945|571 Danbury Rd|Max Power Motors Llc|New Milford|[{'type': 'Point', 'coordinates': [-73.419958, 41.507996]}]|row-nw7k-8cqn-t4h4|2022-09-30T00:00:00|U8826|Used Dealer|Ct|06776-4304
946|239 Danbury Rd|Modzelewskis Recovery And Repair Inc|New Milford|[{'type': 'Point', 'coordinates': [-73.421343, 41.54384]}]|row-gquq.96x8-3w5n|2022-06-30T00:00:00|R7461|General Repairer|Ct|06776
947|347 N Main St|Southington Auto Sales|Southington|[{'type': 'Point', 'coordinates': [-72.876916, 41.610059]}]|row-v446-vgy7-a7y5|2023-07-31T00:00:00|U1134|Used Dealer|Ct|06489-2519
948|90 Queen St|Dba Midas Of Southington|Southington|[{'type': 'Point', 'coordinates': [-72.873675, 41.619163]}]|row-fj5t-f93f.hvy2|2023-07-31T00:00:00|R7639|General Repairer|Ct|06489-2056
949|421 Tunxis Hill Rd|Dba Fairfield Mitsubishi|Fairfield|[{'type': 'Point', 'coordinates': [-73.230596, 41.176691]}]|row-2cxz-zxrf-j58r|2023-01-31T00:00:00|N2594|New Dealer|Ct|06825-4454
950|26 Commerce Dr|Devan Infiniti Of Fairfield|Fairfield|[{'type': 'Point', 'coordinates': [-73.224132, 41.167388]}]|row-ip6k-wuiw-hd4f|2022-04-30T00:00:00|N2379|New Dealer|Ct|06430
951|1530 E Main St|Loehmann Blasius Chevrolet Inc|Torrington|[{'type': 'Point', 'coordinates': [-73.087507, 41.819328]}]|row-qqd9-dnqa.4rt7|2023-08-31T00:00:00|U8532|Used Dealer|Ct|06790-3550
952|20 Scoville St|Dba Litchfield County Auto Service|Torrington|[{'type': 'Point', 'coordinates': [-73.118288, 41.789981]}]|row-wb6r-nw62~er95|2022-12-31T00:00:00|U8845|Used Dealer|Ct|06790-6741
953|610 Migeon Ave|Dba Abate Daniel|Torrington|[{'type': 'Point', 'coordinates': [-73.134225, 41.813694000000005]}]|row-eeiw-mmvn-uq9w|2022-03-31T00:00:00|U6788|Used Dealer|Ct|06790-4644
954|368 West Ave|Dba Castellana Auto Body|Stamford|[{'type': 'Point', 'coordinates': [-73.55906, 41.041025]}]|row-xwdd-wchj-6s9u|2022-09-30T00:00:00|R7699|General Repairer|Ct|06902-6329
955|28 Gleason Ave|Coppolas Service Llc|Stamford|[{'type': 'Point', 'coordinates': [-73.527638, 41.048745]}]|row-2cin~j85h~bfhi|2022-01-31T00:00:00|U5424|Used Dealer|Ct|06902-5102
956|107 Myrtle Ave|Trans Atlantic Motors Inc|Stamford|[{'type': 'Point', 'coordinates': [-73.526078, 41.05248]}]|row-6tmm-greq-xxau|2023-08-31T00:00:00|N0141|New Dealer|Ct|06902-3905
957|46 Albany Tpke|Hoffman Of Albany Tpke Inc|West Simsbury|[{'type': 'Point', 'coordinates': [-72.870121, 41.81863]}]|row-sh9e-javv~axsa|2022-12-31T00:00:00|N2538|New Dealer|Ct|06092-2901
958|36 44 Albany Tpke|Dba Hoffman Scion|West Simsbury|[{'type': 'Point', 'coordinates': [-72.868051, 41.817604]}]|row-vifr-uevw-zwqd|2023-06-30T00:00:00|N0224|New Dealer|Ct|06092
959|46 Albany Tpke|Hoffman Nissan|West Simsbury|[{'type': 'Point', 'coordinates': [-72.870121, 41.81863]}]|row-nw9r-gnyh-m7na|2022-12-31T00:00:00|N2538|New Dealer|Ct|06092-2901
960|208 Main St|Cliffs Auto And Marine Llc|Rockfall|[{'type': 'Point', 'coordinates': [-72.698877, 41.527485]}]|row-skkz~9e4f~szdb|2022-06-30T00:00:00|R6731|General Repairer|Ct|06481-2006
961|114 E Main St|Elm Motors Inc|Rockville|[{'type': 'Point', 'coordinates': [-72.441485, 41.867135]}]|row-n7yn-xdsq.tpum|2023-09-30T00:00:00|R7798|General Repairer|Ct|06066-3331
962|940 Cromwell Ave|Century Auto Services Llc|Rocky Hill|[{'type': 'Point', 'coordinates': [-72.677808, 41.645614]}]|row-shfu.9inv~zzip|2022-03-31T00:00:00|U6782|Used Dealer|Ct|06067-3004
963|372 374 Coram Ave|Spear Auto Llc|Shelton|[{'type': 'Point', 'coordinates': [-73.09495, 41.317171]}]|row-hwb8-mb9z-x32f|2023-05-31T00:00:00|R7627|General Repairer|Ct|06484
964|1 Seneca Rd|Pine Rock Auto Sales Inc|Shelton|[{'type': 'Point', 'coordinates': [-73.096629, 41.260129]}]|row-rffd-jygt.i4vz|2023-09-30T00:00:00|U0785|Used Dealer|Ct|06484-4935
965|329 Bridgeport Ave|Mario D'Addario Buick Inc|Shelton|[{'type': 'Point', 'coordinates': [-73.105904, 41.298864]}]|row-cha8~5fjq-rxj9|2023-11-30T00:00:00|N0007|New Dealer|Ct|06484-3860
966|237 Ledyard St|Rene Auto Repair Llc|Hartford|[{'type': 'Point', 'coordinates': [-72.669387, 41.741487]}]|row-uev5~qap3.jwh9|2023-07-31T00:00:00|R7115|General Repairer|Ct|06114-2007
967|1 Weston Park Rd And|New Country Motor Cars Inc|Hartford|[{'type': 'Point', 'coordinates': [-72.666761, 41.782078]}]|row-3msz-yktn~kc54|2023-09-30T00:00:00|N2193|New Dealer|Ct|06120
968|45 Newfield Ave|Effecient Auto Llc|Hartford|[{'type': 'Point', 'coordinates': [-72.71319300000002, 41.733294]}]|row-bx89-eqm4~v788|2022-04-30T00:00:00|U8592|Used Dealer|Ct|06106-3925
969|61 Spring St|Magnum Auto Sales And Repair Llc|West Haven|[{'type': 'Point', 'coordinates': [-72.950003, 41.287053]}]|row-a3rh-bgum.u3vg|2022-02-28T00:00:00|U8147|Used Dealer|Ct|06516-2830
970|28 Locust St|Degennaro Auto & Truck Repair Llc|West Haven|[{'type': 'Point', 'coordinates': [-72.954319, 41.291718]}]|row-f34u-b664.zuu3|2022-06-30T00:00:00|R6848|General Repairer|Ct|06516
971|970 Main St|Litchfield Hills Capital Llc|Watertown|[{'type': 'Point', 'coordinates': [-73.113488, 41.597114]}]|row-ktek-rssa-uupp|2023-09-30T00:00:00|U8909|Used Dealer|Ct|06795-2915
972|832 Straits Tpke|Dba Curry Toyota|Watertown|[{'type': 'Point', 'coordinates': [-73.098554, 41.569154]}]|row-s3ju-8jsq-rygh|2023-10-31T00:00:00|N2671|New Dealer|Ct|06795-3330
973|56 Echo Lake Rd|Watertown Welding,Machine Shop & Trans Rebuilding|Watertown|[{'type': 'Point', 'coordinates': [-73.114294, 41.603597]}]|row-ttns-tryp-5hjn|2023-02-28T00:00:00|R6588|General Repairer|Ct|06795
974|535 Spring St|Scatas Auto And Truck Repaiirs Inc|Windsor Locks|[{'type': 'Point', 'coordinates': [-72.665459, 41.932145]}]|row-k5tm-4rhx.rtnh|2023-08-31T00:00:00|U5699|Used Dealer|Ct|06096-1106
975|555 Old County Rd|American Honda Motor Co Inc|Windsor Locks|[{'type': 'Point', 'coordinates': [-72.65644, 41.908856]}]|row-z7gk.483m-tetf|2022-06-30T00:00:00|M0010|Manufacturer License|Ct|06096-1558
976|592 Elm St|Unlimited Auto Sales And Detailing Llc|Windsor Locks|[{'type': 'Point', 'coordinates': [-72.669436, 41.929565]}]|row-tj28-cx67-cq5j|2023-07-31T00:00:00|U8889|Used Dealer|Ct|06096-1603
977|35 S 5Th St|Toms Foreign Auto Prts|Waterbury|[{'type': 'Point', 'coordinates': [-73.04243, 41.54066400000001]}]|row-4z85-2b3k~486e|2022-04-30T00:00:00|J2550|Recycler|Ct|06708-4202
978|742 Lakewood Rd|The Brake And Gen'L Rep Shop|Waterbury|[{'type': 'Point', 'coordinates': [-73.009297, 41.571988]}]|row-b9bi.sbcf-kmds|2023-12-31T00:00:00|R5854|General Repairer|Ct|06704-2423
979|794 North Main|Steve Auto Tech Llc|Waterbury|[{'type': 'Point', 'coordinates': [-73.031537, 41.563872]}]|row-64y4~buys~aafq|2023-06-30T00:00:00|R7262|General Repairer|Ct|06704
980|97 Wall St|Wall Street Motors|Torrington|[{'type': 'Point', 'coordinates': [-73.118377, 41.804839]}]|row-64pu~bx49-w7cw|2023-03-31T00:00:00|U1669|Used Dealer|Ct|06790-5417
981|835 New Harwinton Rd|Dg Auto Unlimited Llc|Torrington|[{'type': 'Point', 'coordinates': [-73.090431, 41.801047]}]|row-dfcd~a5ex-a9xc|2023-05-31T00:00:00|U8706|Used Dealer|Ct|06790
982|1065 S Main St|Edward Bahr|Torrington|[{'type': 'Point', 'coordinates': [-73.118672, 41.778865]}]|row-rj38-qh8i.ypcd|2022-09-30T00:00:00|U7191|Used Dealer|Ct|06790
983|744 Enfield St|Connecticut Custom Car Inc|Enfield|[{'type': 'Point', 'coordinates': [-72.59311, 42.002702]}]|row-zq5d~y2ip~ws48|2022-01-31T00:00:00|U8578|Used Dealer|Ct|06082-2913
984|517-525 Enfield St|Enfield Motors Inc|Enfield|[{'type': 'Point', 'coordinates': [-72.593535, 42.010176]}]|row-3feq-cif6-e3vh|2022-11-30T00:00:00|N0503|New Dealer|Ct|06082
985|27 Depot Hill Rd|Webber Truck Service Inc|Enfield|[{'type': 'Point', 'coordinates': [-72.611983, 41.940071]}]|row-3zyr-9zc9-xh3r|2022-12-31T00:00:00|R5107|General Repairer|Ct|06082-6031
986|11 Windermere Av|International Autos|Vernon Rockville|[{'type': 'Point', 'coordinates': [-72.467986, 41.867963]}]|row-mngy.9hqh-6877|2022-08-31T00:00:00|U4793|Used Dealer|Ct|06066
987|216 Preston City Rd|Dba Sylvestri Randolph|Voluntown|[{'type': 'Point', 'coordinates': [-71.867867, 41.567312]}]|row-pnuu.tenm.9r6u|2022-09-30T00:00:00|U2416|Used Dealer|Ct|06384
988|216 Preston City Rd|D And R Auto Sales|Voluntown|[{'type': 'Point', 'coordinates': [-71.867867, 41.567312]}]|row-693n-fgxe.z99w|2022-09-30T00:00:00|U2416|Used Dealer|Ct|06384
989|1470 1482 Boston P0St Rd|Milford Auto Group Inc|Milford||row-gr5k-jzg4-edus|2023-06-30T00:00:00|N0221|New Dealer|Ct|06460
990|901 Bridgeport Ave|Traynor Collision Center Llc|Milford|[{'type': 'Point', 'coordinates': [-73.075801, 41.213992]}]|row-n98n.kx55-9pgw|2023-08-31T00:00:00|U6370|Used Dealer|Ct|06460-3142
991|655 Main St|David Mcdermott Chev Inc|East Haven|[{'type': 'Point', 'coordinates': [-72.887014, 41.28526900000001]}]|row-nijq-9zfg.xtbi|2023-07-31T00:00:00|N2229|New Dealer|Ct|06512
992|158 Commerce St|Anthony Augliera Inc|East Haven|[{'type': 'Point', 'coordinates': [-72.879291, 41.253157]}]|row-dbtr.sn2i-js3z|2022-09-30T00:00:00|U8633|Used Dealer|Ct|06512-4145
993|34 High St|Blackout Motorsports|Meriden|[{'type': 'Point', 'coordinates': [-72.794618, 41.533128000000005]}]|row-ckda~hzi7~mzca|2023-09-30T00:00:00|U8743|Used Dealer|Ct|06450-5740
994|87 89 110 150 S Broad St|Roberts Chrysler Inc|Meriden|[{'type': 'Point', 'coordinates': [-72.802653, 41.519635]}]|row-h6ps-vms9-yxp7|2023-08-31T00:00:00|N2191|New Dealer|Ct|06450
995|21 2 Martha Ln|Georges Garage|Gaylordsville|[{'type': 'Point', 'coordinates': [-73.483111, 41.64068]}]|row-xqr5-te6d.hnxw|2022-02-28T00:00:00|R5315|General Repairer|Ct|06755
996|3 Martha Ln Unit 2|Peter Sweeney|Gaylordsville|[{'type': 'Point', 'coordinates': [-73.482795, 41.640767]}]|row-727v.7rin.yu7z|2023-01-31T00:00:00|U5604|Used Dealer|Ct|06755
997|3 Martha Ln Unit 2|Forza|Gaylordsville|[{'type': 'Point', 'coordinates': [-73.482795, 41.640767]}]|row-pnzb.c9cw-qbpn|2023-01-31T00:00:00|U5604|Used Dealer|Ct|06755
998|75 Washington Road|Morton Leasing Co|Woodbury|[{'type': 'Point', 'coordinates': [-73.209378, 41.555262]}]|row-5k7p.x4vh-475d|2022-03-31T00:00:00|O2320|Leasing License|Ct|06798
